Date,Infected,Recovered,Death,Vaccinated
2020-03-03,0.25,0.0,0.0,0.0
2020-03-04,0.4,0.0,0.0,0.0
2020-03-05,0.3333333333333333,0.0,0.0,0.0
2020-03-06,0.5714285714285714,0.0,0.0,0.0
2020-03-07,1.4285714285714286,0.0,0.0,0.0
2020-03-08,2.4285714285714284,0.0,0.0,0.0
2020-03-09,3.4285714285714284,0.0,0.0,0.0
2020-03-10,5.714285714285714,0.0,0.0,0.0
2020-03-11,7.0,0.0,0.0,0.0
2020-03-12,8.0,0.0,0.0,0.0
2020-03-13,11.714285714285714,0.0,0.0,0.0
2020-03-14,15.428571428571429,0.0,0.0,0.0
2020-03-15,20.571428571428573,0.0,0.0,0.0
2020-03-16,30.571428571428573,0.0,0.14285714285714285,0.0
2020-03-17,34.57142857142857,0.0,0.14285714285714285,0.0
2020-03-18,38.142857142857146,0.0,0.2857142857142857,0.0
2020-03-19,41.857142857142854,0.0,0.2857142857142857,0.0
2020-03-20,46.42857142857143,0.14285714285714285,0.42857142857142855,0.0
2020-03-21,52.0,0.2857142857142857,0.5714285714285714,0.0
2020-03-22,57.714285714285715,0.42857142857142855,0.5714285714285714,0.0
2020-03-23,56.57142857142857,0.5714285714285714,0.5714285714285714,0.0
2020-03-24,60.42857142857143,0.8571428571428571,0.5714285714285714,0.0
2020-03-25,62.857142857142854,1.1428571428571428,0.42857142857142855,0.0
2020-03-26,62.142857142857146,1.7142857142857142,0.7142857142857143,0.0
2020-03-27,61.857142857142854,3.142857142857143,0.5714285714285714,0.0
2020-03-28,59.285714285714285,5.571428571428571,0.7142857142857143,0.0
2020-03-29,60.57142857142857,9.0,1.1428571428571428,0.0
2020-03-30,60.42857142857143,14.714285714285714,1.0,0.0
2020-03-31,60.57142857142857,21.714285714285715,1.1428571428571428,0.0
2020-04-01,57.857142857142854,29.714285714285715,1.5714285714285714,0.0
2020-04-02,59.142857142857146,41.42857142857143,2.142857142857143,0.0
2020-04-03,57.857142857142854,56.857142857142854,2.142857142857143,0.0
2020-04-04,60.142857142857146,77.42857142857143,2.0,0.0
2020-04-05,56.285714285714285,108.0,2.0,0.0
2020-04-06,53.57142857142857,142.42857142857142,2.2857142857142856,0.0
2020-04-07,47.714285714285715,180.14285714285714,2.7142857142857144,0.0
2020-04-08,45.714285714285715,221.57142857142858,3.0,0.0
2020-04-09,45.714285714285715,267.14285714285717,2.857142857142857,0.0
2020-04-10,44.285714285714285,318.14285714285717,3.2857142857142856,0.0
2020-04-11,39.714285714285715,374.2857142857143,4.0,0.0
2020-04-12,41.142857142857146,428.85714285714283,4.428571428571429,0.0
2020-04-13,40.714285714285715,486.85714285714283,4.285714285714286,0.0
2020-04-14,42.714285714285715,547.5714285714286,4.142857142857143,0.0
2020-04-15,42.42857142857143,607.4285714285714,4.0,0.0
2020-04-16,42.57142857142857,667.1428571428571,3.857142857142857,0.0
2020-04-17,44.57142857142857,723.8571428571429,3.5714285714285716,0.0
2020-04-18,48.57142857142857,781.8571428571429,3.5714285714285716,0.0
2020-04-19,45.142857142857146,839.7142857142857,3.142857142857143,0.0
2020-04-20,47.714285714285715,897.7142857142857,4.0,0.0
2020-04-21,45.142857142857146,952.7142857142857,3.857142857142857,0.0
2020-04-22,46.285714285714285,1008.2857142857143,3.5714285714285716,0.0
2020-04-23,45.142857142857146,1062.2857142857142,3.5714285714285716,0.0
2020-04-24,46.285714285714285,1118.0,3.857142857142857,0.0
2020-04-25,45.42857142857143,1170.0,3.4285714285714284,0.0
2020-04-26,45.857142857142854,1218.4285714285713,3.4285714285714284,0.0
2020-04-27,40.42857142857143,1261.142857142857,3.0,0.0
2020-04-28,38.57142857142857,1301.2857142857142,2.857142857142857,0.0
2020-04-29,36.714285714285715,1341.7142857142858,3.142857142857143,0.0
2020-04-30,36.285714285714285,1380.142857142857,2.857142857142857,0.0
2020-05-01,31.857142857142858,1414.5714285714287,2.857142857142857,0.0
2020-05-02,27.714285714285715,1450.5714285714287,3.142857142857143,0.0
2020-05-03,28.857142857142858,1487.0,3.142857142857143,0.0
2020-05-04,29.285714285714285,1525.2857142857142,3.0,0.0
2020-05-05,31.285714285714285,1564.142857142857,2.857142857142857,0.0
2020-05-06,32.42857142857143,1602.7142857142858,2.857142857142857,0.0
2020-05-07,30.857142857142858,1644.0,3.0,0.0
2020-05-08,30.0,1689.2857142857142,3.4285714285714284,0.0
2020-05-09,29.285714285714285,1731.142857142857,3.2857142857142856,0.0
2020-05-10,24.428571428571427,1775.7142857142858,3.0,0.0
2020-05-11,23.285714285714285,1818.142857142857,3.0,0.0
2020-05-12,22.428571428571427,1861.142857142857,3.4285714285714284,0.0
2020-05-13,21.428571428571427,1903.7142857142858,2.857142857142857,0.0
2020-05-14,21.285714285714285,1947.0,2.7142857142857144,0.0
2020-05-15,20.0,1989.142857142857,2.4285714285714284,0.0
2020-05-16,21.142857142857142,2031.0,2.0,0.0
2020-05-17,18.857142857142858,2067.5714285714284,2.0,0.0
2020-05-18,18.857142857142858,2102.285714285714,1.5714285714285714,0.0
2020-05-19,18.142857142857142,2135.1428571428573,1.2857142857142858,0.0
2020-05-20,17.857142857142858,2167.5714285714284,1.5714285714285714,0.0
2020-05-21,18.0,2196.285714285714,1.5714285714285714,0.0
2020-05-22,20.857142857142858,2221.285714285714,1.0,0.0
2020-05-23,20.0,2247.5714285714284,1.0,0.0
2020-05-24,24.0,2274.285714285714,0.8571428571428571,0.0
2020-05-25,22.857142857142858,2303.0,1.4285714285714286,0.0
2020-05-26,23.142857142857142,2333.285714285714,1.4285714285714286,0.0
2020-05-27,22.285714285714285,2362.285714285714,1.5714285714285714,0.0
2020-05-28,20.285714285714285,2390.4285714285716,1.4285714285714286,0.0
2020-05-29,15.714285714285714,2418.1428571428573,1.5714285714285714,0.0
2020-05-30,12.857142857142858,2441.5714285714284,1.7142857142857142,0.0
2020-05-31,11.142857142857142,2463.714285714286,1.7142857142857142,0.0
2020-06-01,11.285714285714286,2485.0,1.2857142857142858,0.0
2020-06-02,10.571428571428571,2505.285714285714,1.1428571428571428,0.0
2020-06-03,10.714285714285714,2525.285714285714,0.7142857142857143,0.0
2020-06-04,11.0,2544.1428571428573,0.7142857142857143,0.0
2020-06-05,12.142857142857142,2564.1428571428573,0.7142857142857143,0.0
2020-06-06,13.142857142857142,2582.1428571428573,0.42857142857142855,0.0
2020-06-07,13.142857142857142,2600.4285714285716,0.42857142857142855,0.0
2020-06-08,12.142857142857142,2617.8571428571427,0.42857142857142855,0.0
2020-06-09,11.142857142857142,2635.0,0.5714285714285714,0.0
2020-06-10,11.857142857142858,2652.4285714285716,0.8571428571428571,0.0
2020-06-11,11.857142857142858,2672.285714285714,1.0,0.0
2020-06-12,11.142857142857142,2691.4285714285716,0.8571428571428571,0.0
2020-06-13,10.857142857142858,2714.4285714285716,0.8571428571428571,0.0
2020-06-14,7.428571428571429,2736.1428571428573,1.0,0.0
2020-06-15,7.714285714285714,2758.0,0.8571428571428571,0.0
2020-06-16,7.714285714285714,2779.0,0.8571428571428571,0.0
2020-06-17,6.428571428571429,2798.0,0.7142857142857143,0.0
2020-06-18,6.285714285714286,2812.8571428571427,0.42857142857142855,0.0
2020-06-19,5.857142857142857,2824.8571428571427,0.42857142857142855,0.0
2020-06-20,4.571428571428571,2835.285714285714,0.42857142857142855,0.0
2020-06-21,4.285714285714286,2846.0,0.2857142857142857,0.0
2020-06-22,3.5714285714285716,2856.1428571428573,0.2857142857142857,0.0
2020-06-23,3.0,2866.5714285714284,0.14285714285714285,0.0
2020-06-24,2.7142857142857144,2876.714285714286,0.0,0.0
2020-06-25,2.2857142857142856,2886.4285714285716,0.0,0.0
2020-06-26,2.2857142857142856,2897.1428571428573,0.14285714285714285,0.0
2020-06-27,2.2857142857142856,2907.714285714286,0.14285714285714285,0.0
2020-06-28,2.7142857142857144,2917.285714285714,0.14285714285714285,0.0
2020-06-29,3.0,2926.1428571428573,0.14285714285714285,0.0
2020-06-30,2.5714285714285716,2934.1428571428573,0.14285714285714285,0.0
2020-07-01,3.142857142857143,2942.714285714286,0.14285714285714285,0.0
2020-07-02,3.5714285714285716,2952.1428571428573,0.14285714285714285,0.0
2020-07-03,4.0,2961.285714285714,0.14285714285714285,0.0
2020-07-04,4.142857142857143,2967.1428571428573,0.14285714285714285,0.0
2020-07-05,3.7142857142857144,2973.285714285714,0.14285714285714285,0.0
2020-07-06,3.0,2979.4285714285716,0.14285714285714285,0.0
2020-07-07,3.2857142857142856,2985.8571428571427,0.14285714285714285,0.0
2020-07-08,3.142857142857143,2992.1428571428573,0.14285714285714285,0.0
2020-07-09,3.142857142857143,2998.0,0.2857142857142857,0.0
2020-07-10,2.5714285714285716,3002.5714285714284,0.14285714285714285,0.0
2020-07-11,3.142857142857143,3006.8571428571427,0.14285714285714285,0.0
2020-07-12,4.0,3010.285714285714,0.14285714285714285,0.0
2020-07-13,4.428571428571429,3013.1428571428573,0.14285714285714285,0.0
2020-07-14,4.428571428571429,3015.714285714286,0.14285714285714285,0.0
2020-07-15,4.142857142857143,3017.8571428571427,0.14285714285714285,0.0
2020-07-16,3.857142857142857,3020.0,0.0,0.0
2020-07-17,3.857142857142857,3022.1428571428573,0.0,0.0
2020-07-18,2.5714285714285716,3024.0,0.0,0.0
2020-07-19,1.7142857142857142,3026.285714285714,0.0,0.0
2020-07-20,3.0,3028.1428571428573,0.0,0.0
2020-07-21,2.857142857142857,3030.5714285714284,0.0,0.0
2020-07-22,3.4285714285714284,3033.285714285714,0.0,0.0
2020-07-23,3.5714285714285716,3036.4285714285716,0.0,0.0
2020-07-24,3.857142857142857,3039.714285714286,0.0,0.0
2020-07-25,5.0,3043.285714285714,0.0,0.0
2020-07-26,5.428571428571429,3046.1428571428573,0.0,0.0
2020-07-27,4.428571428571429,3049.285714285714,0.0,0.0
2020-07-28,4.714285714285714,3052.285714285714,0.14285714285714285,0.0
2020-07-29,4.285714285714286,3055.4285714285716,0.2857142857142857,0.0
2020-07-30,4.714285714285714,3058.0,0.2857142857142857,0.0
2020-07-31,5.285714285714286,3061.1428571428573,0.2857142857142857,0.0
2020-08-01,4.857142857142857,3065.1428571428573,0.2857142857142857,0.0
2020-08-02,5.571428571428571,3069.5714285714284,0.2857142857142857,0.0
2020-08-03,7.142857142857143,3074.0,0.42857142857142855,0.0
2020-08-04,7.428571428571429,3078.1428571428573,0.2857142857142857,0.0
2020-08-05,7.285714285714286,3082.0,0.14285714285714285,0.0
2020-08-06,7.428571428571429,3085.8571428571427,0.14285714285714285,0.0
2020-08-07,8.428571428571429,3088.4285714285716,0.14285714285714285,0.0
2020-08-08,10.285714285714286,3090.1428571428573,0.14285714285714285,0.0
2020-08-09,10.571428571428571,3093.1428571428573,0.14285714285714285,0.0
2020-08-10,9.571428571428571,3096.0,0.0,0.0
2020-08-11,10.142857142857142,3099.4285714285716,0.0,0.0
2020-08-12,10.285714285714286,3103.0,0.0,0.0
2020-08-13,9.857142857142858,3106.714285714286,0.0,0.0
2020-08-14,9.142857142857142,3111.5714285714284,0.0,0.0
2020-08-15,7.857142857142857,3116.714285714286,0.0,0.0
2020-08-16,7.0,3120.8571428571427,0.0,0.0
2020-08-17,7.571428571428571,3125.285714285714,0.0,0.0
2020-08-18,7.142857142857143,3129.285714285714,0.0,0.0
2020-08-19,8.0,3133.714285714286,0.0,0.0
2020-08-20,8.0,3138.8571428571427,0.0,0.0
2020-08-21,7.714285714285714,3143.5714285714284,0.0,0.0
2020-08-22,8.428571428571429,3149.1428571428573,0.0,0.0
2020-08-23,8.428571428571429,3156.285714285714,0.0,0.0
2020-08-24,8.428571428571429,3163.714285714286,0.0,0.0
2020-08-25,10.571428571428571,3171.0,0.0,0.0
2020-08-26,10.428571428571429,3178.4285714285716,0.0,0.0
2020-08-27,10.142857142857142,3186.8571428571427,0.0,0.0
2020-08-28,10.142857142857142,3197.1428571428573,0.0,0.0
2020-08-29,9.428571428571429,3207.714285714286,0.0,0.0
2020-08-30,10.428571428571429,3217.285714285714,0.0,0.0
2020-08-31,10.428571428571429,3227.4285714285716,0.0,0.0
2020-09-01,9.428571428571429,3237.714285714286,0.0,0.0
2020-09-02,8.857142857142858,3247.5714285714284,0.0,0.0
2020-09-03,9.571428571428571,3256.714285714286,0.0,0.0
2020-09-04,9.857142857142858,3264.5714285714284,0.14285714285714285,0.0
2020-09-05,10.285714285714286,3271.5714285714284,0.14285714285714285,0.0
2020-09-06,10.571428571428571,3279.1428571428573,0.2857142857142857,0.0
2020-09-07,11.142857142857142,3286.285714285714,0.2857142857142857,0.0
2020-09-08,13.714285714285714,3294.285714285714,0.2857142857142857,0.0
2020-09-09,15.285714285714286,3302.285714285714,0.42857142857142855,0.0
2020-09-10,17.0,3309.8571428571427,0.42857142857142855,0.0
2020-09-11,18.571428571428573,3318.1428571428573,0.2857142857142857,0.0
2020-09-12,20.857142857142858,3326.4285714285716,0.2857142857142857,0.0
2020-09-13,21.142857142857142,3334.714285714286,0.14285714285714285,0.0
2020-09-14,24.0,3345.1428571428573,0.14285714285714285,0.0
2020-09-15,22.0,3355.4285714285716,0.2857142857142857,0.0
2020-09-16,20.571428571428573,3365.4285714285716,0.14285714285714285,0.0
2020-09-17,20.285714285714285,3375.5714285714284,0.14285714285714285,0.0
2020-09-18,20.0,3385.0,0.14285714285714285,0.0
2020-09-19,19.428571428571427,3395.4285714285716,0.14285714285714285,0.0
2020-09-20,19.714285714285715,3405.8571428571427,0.14285714285714285,0.0
2020-09-21,17.0,3415.285714285714,0.14285714285714285,0.0
2020-09-22,16.428571428571427,3424.0,0.0,0.0
2020-09-23,16.285714285714285,3433.4285714285716,0.0,0.0
2020-09-24,15.0,3443.1428571428573,0.14285714285714285,0.0
2020-09-25,13.857142857142858,3453.285714285714,0.14285714285714285,0.0
2020-09-26,13.142857142857142,3463.714285714286,0.14285714285714285,0.0
2020-09-27,14.0,3474.714285714286,0.14285714285714285,0.0
2020-09-28,16.142857142857142,3488.1428571428573,0.14285714285714285,0.0
2020-09-29,17.857142857142858,3503.285714285714,0.14285714285714285,0.0
2020-09-30,22.857142857142858,3520.1428571428573,0.14285714285714285,0.0
2020-10-01,23.285714285714285,3538.5714285714284,0.0,0.0
2020-10-02,23.0,3559.1428571428573,0.0,0.0
2020-10-03,25.0,3580.0,0.0,0.0
2020-10-04,27.428571428571427,3603.714285714286,0.0,0.0
2020-10-05,30.857142857142858,3625.5714285714284,0.0,0.0
2020-10-06,35.42857142857143,3646.0,0.0,0.0
2020-10-07,34.714285714285715,3666.1428571428573,0.14285714285714285,0.0
2020-10-08,36.0,3685.8571428571427,0.14285714285714285,0.0
2020-10-09,42.857142857142854,3705.1428571428573,0.2857142857142857,0.0
2020-10-10,48.857142857142854,3724.714285714286,0.2857142857142857,0.0
2020-10-11,53.42857142857143,3741.5714285714284,0.42857142857142855,0.0
2020-10-12,59.57142857142857,3757.714285714286,0.5714285714285714,0.0
2020-10-13,65.0,3773.714285714286,0.7142857142857143,0.0
2020-10-14,69.57142857142857,3788.4285714285716,0.5714285714285714,0.0
2020-10-15,69.71428571428571,3802.1428571428573,0.5714285714285714,0.0
2020-10-16,76.85714285714286,3815.1428571428573,0.42857142857142855,0.0
2020-10-17,82.0,3828.8571428571427,0.42857142857142855,0.0
2020-10-18,96.0,3844.714285714286,0.2857142857142857,0.0
2020-10-19,107.85714285714286,3862.4285714285716,0.42857142857142855,0.0
2020-10-20,119.14285714285714,3885.1428571428573,0.2857142857142857,0.0
2020-10-21,136.28571428571428,3908.285714285714,0.2857142857142857,0.0
2020-10-22,144.85714285714286,3931.0,0.2857142857142857,0.0
2020-10-23,150.85714285714286,3955.5714285714284,0.2857142857142857,0.0
2020-10-24,169.0,3982.714285714286,1.0,0.0
2020-10-25,176.85714285714286,4013.285714285714,1.2857142857142858,0.0
2020-10-26,187.57142857142858,4048.285714285714,1.4285714285714286,0.0
2020-10-27,198.28571428571428,4082.4285714285716,1.7142857142857142,0.0
2020-10-28,194.14285714285714,4117.857142857143,2.142857142857143,0.0
2020-10-29,197.0,4160.285714285715,2.5714285714285716,0.0
2020-10-30,210.71428571428572,4208.714285714285,3.0,0.0
2020-10-31,219.14285714285714,4261.571428571428,2.7142857142857144,0.0
2020-11-01,232.57142857142858,4320.428571428572,3.0,0.0
2020-11-02,242.28571428571428,4384.714285714285,3.142857142857143,0.0
2020-11-03,242.57142857142858,4453.714285714285,3.857142857142857,0.0
2020-11-04,249.85714285714286,4522.714285714285,3.857142857142857,0.0
2020-11-05,250.85714285714286,4598.571428571428,4.428571428571429,0.0
2020-11-06,260.0,4679.428571428572,4.714285714285714,0.0
2020-11-07,260.85714285714283,4774.285714285715,5.285714285714286,0.0
2020-11-08,270.0,4880.428571428572,5.571428571428571,0.0
2020-11-09,287.85714285714283,4997.285714285715,5.714285714285714,0.0
2020-11-10,287.7142857142857,5130.571428571428,5.571428571428571,0.0
2020-11-11,287.85714285714283,5272.428571428572,5.714285714285714,0.0
2020-11-12,300.85714285714283,5419.857142857143,5.428571428571429,0.0
2020-11-13,303.85714285714283,5585.428571428572,5.857142857142857,0.0
2020-11-14,314.2857142857143,5758.428571428572,6.285714285714286,0.0
2020-11-15,331.57142857142856,5941.857142857143,6.857142857142857,0.0
2020-11-16,335.0,6135.857142857143,7.428571428571429,0.0
2020-11-17,395.14285714285717,6326.0,9.0,0.0
2020-11-18,409.0,6518.428571428572,10.0,0.0
2020-11-19,412.57142857142856,6724.142857142857,10.857142857142858,0.0
2020-11-20,446.42857142857144,6937.428571428572,11.285714285714286,0.0
2020-11-21,464.57142857142856,7163.285714285715,10.857142857142858,0.0
2020-11-22,473.42857142857144,7399.0,10.857142857142858,0.0
2020-11-23,476.0,7635.285714285715,11.142857142857142,0.0
2020-11-24,443.42857142857144,7878.571428571428,11.285714285714286,0.0
2020-11-25,445.0,8122.857142857143,11.571428571428571,0.0
2020-11-26,460.85714285714283,8376.714285714286,13.0,0.0
2020-11-27,443.14285714285717,8631.0,13.428571428571429,0.0
2020-11-28,455.7142857142857,8893.857142857143,15.0,0.0
2020-11-29,476.2857142857143,9172.857142857143,16.0,0.0
2020-11-30,540.7142857142857,9451.857142857143,17.571428571428573,0.0
2020-12-01,548.1428571428571,9730.142857142857,17.857142857142858,0.0
2020-12-02,564.5714285714286,10021.0,20.142857142857142,0.0
2020-12-03,578.2857142857143,10314.285714285714,19.857142857142858,0.0
2020-12-04,599.1428571428571,10617.0,20.714285714285715,0.0
2020-12-05,622.1428571428571,10934.142857142857,22.0,0.0
2020-12-06,656.1428571428571,11255.285714285714,22.142857142857142,0.0
2020-12-07,682.2857142857143,11633.142857142857,23.142857142857142,0.0
2020-12-08,756.1428571428571,12024.857142857143,25.0,0.0
2020-12-09,766.1428571428571,12420.142857142857,23.571428571428573,0.0
2020-12-10,795.5714285714286,12847.285714285714,23.571428571428573,0.0
2020-12-11,824.5714285714286,13293.57142857143,24.714285714285715,0.0
2020-12-12,872.8571428571429,13750.857142857143,26.285714285714285,0.0
2020-12-13,905.4285714285714,14210.714285714286,29.0,0.0
2020-12-14,920.2857142857143,14639.714285714286,30.0,0.0
2020-12-15,895.2857142857143,15070.285714285714,28.285714285714285,0.0
2020-12-16,924.4285714285714,15515.142857142857,29.571428571428573,0.0
2020-12-17,932.0,15942.857142857143,31.428571428571427,0.0
2020-12-18,979.8571428571429,16381.57142857143,33.285714285714285,0.0
2020-12-19,1022.0,16839.428571428572,32.57142857142857,0.0
2020-12-20,1038.2857142857142,17359.14285714286,32.57142857142857,0.0
2020-12-21,984.0,17885.14285714286,33.714285714285715,0.0
2020-12-22,975.2857142857143,18427.0,37.857142857142854,0.0
2020-12-23,913.0,18982.14285714286,38.0,0.0
2020-12-24,888.1428571428571,19556.428571428572,41.142857142857146,0.0
2020-12-25,853.0,20151.714285714286,40.714285714285715,0.0
2020-12-26,854.0,20779.571428571428,42.857142857142854,0.0
2020-12-27,844.1428571428571,21429.85714285714,43.285714285714285,0.0
2020-12-28,827.0,22152.0,43.42857142857143,0.0
2020-12-29,782.1428571428571,22883.428571428572,42.142857142857146,0.0
2020-12-30,779.2857142857143,23642.571428571428,43.42857142857143,0.0
2020-12-31,779.7142857142857,24430.714285714286,42.142857142857146,0.0
2021-01-01,781.2857142857143,25264.85714285714,44.285714285714285,0.0
2021-01-02,754.7142857142857,26129.428571428572,44.142857142857146,0.0
2021-01-03,792.5714285714286,27009.571428571428,44.42857142857143,0.0
2021-01-04,873.0,27865.428571428572,46.57142857142857,1.1428571428571428
2021-01-05,939.7142857142857,28748.285714285714,44.714285714285715,1.1428571428571428
2021-01-06,991.2857142857143,29637.714285714286,44.857142857142854,1.1428571428571428
2021-01-07,992.4285714285714,30571.285714285714,45.42857142857143,1.1428571428571428
2021-01-08,1009.0,31546.0,43.57142857142857,1.8571428571428572
2021-01-09,1002.1428571428571,32538.0,42.857142857142854,2.142857142857143
2021-01-10,948.1428571428571,33477.857142857145,42.57142857142857,2.5714285714285716
2021-01-11,898.5714285714286,34408.142857142855,38.0,2.0
2021-01-12,873.1428571428571,35277.42857142857,38.42857142857143,3.0
2021-01-13,859.2857142857143,36121.857142857145,37.285714285714285,3.142857142857143
2021-01-14,847.2857142857143,36933.57142857143,36.0,3.2857142857142856
2021-01-15,788.2857142857143,37744.0,34.57142857142857,6.285714285714286
2021-01-16,749.4285714285714,38545.0,34.57142857142857,6.571428571428571
2021-01-17,712.2857142857143,39330.142857142855,32.857142857142854,9.428571428571429
2021-01-18,686.7142857142857,40071.71428571428,32.57142857142857,9.285714285714286
2021-01-19,647.8571428571429,40810.28571428572,33.142857142857146,9.857142857142858
2021-01-20,641.4285714285714,41551.0,32.714285714285715,11.285714285714286
2021-01-21,622.7142857142857,42290.57142857143,31.571428571428573,11.571428571428571
2021-01-22,604.4285714285714,43009.42857142857,30.714285714285715,10.571428571428571
2021-01-23,578.4285714285714,43765.142857142855,27.571428571428573,15.571428571428571
2021-01-24,559.7142857142857,44597.71428571428,27.285714285714285,16.428571428571427
2021-01-25,528.7142857142857,45497.857142857145,27.714285714285715,18.0
2021-01-26,521.8571428571429,46449.42857142857,26.285714285714285,17.428571428571427
2021-01-27,503.57142857142856,47401.71428571428,27.571428571428573,16.857142857142858
2021-01-28,499.7142857142857,48373.57142857143,26.571428571428573,16.857142857142858
2021-01-29,488.42857142857144,49339.28571428572,25.857142857142858,14.857142857142858
2021-01-30,479.0,50251.0,25.857142857142858,12.0
2021-01-31,471.14285714285717,51114.42857142857,25.142857142857142,11.285714285714286
2021-02-01,468.57142857142856,51951.142857142855,25.428571428571427,11.571428571428571
2021-02-02,458.2857142857143,52775.71428571428,24.857142857142858,12.857142857142858
2021-02-03,442.7142857142857,53590.0,22.428571428571427,12.285714285714286
2021-02-04,433.85714285714283,54344.42857142857,21.857142857142858,11.857142857142858
2021-02-05,411.2857142857143,55058.857142857145,21.714285714285715,11.428571428571429
2021-02-06,355.7142857142857,55738.42857142857,20.714285714285715,9.285714285714286
2021-02-07,322.0,56393.0,20.142857142857142,9.571428571428571
2021-02-08,314.42857142857144,57012.0,18.714285714285715,8.571428571428571
2021-02-09,315.14285714285717,57622.71428571428,18.0,7.571428571428571
2021-02-10,316.42857142857144,58215.28571428572,17.285714285714285,8.142857142857142
2021-02-11,320.57142857142856,58793.57142857143,17.285714285714285,8.571428571428571
2021-02-12,333.7142857142857,59347.0,17.0,9.285714285714286
2021-02-13,373.57142857142856,59882.42857142857,17.428571428571427,10.428571428571429
2021-02-14,388.2857142857143,60388.57142857143,17.428571428571427,9.571428571428571
2021-02-15,385.2857142857143,60887.857142857145,17.571428571428573,8.571428571428571
2021-02-16,390.85714285714283,61371.57142857143,17.285714285714285,8.857142857142858
2021-02-17,390.85714285714283,61851.28571428572,16.857142857142858,9.714285714285714
2021-02-18,382.0,62320.28571428572,16.0,10.142857142857142
2021-02-19,384.14285714285717,62780.57142857143,17.285714285714285,10.428571428571429
2021-02-20,383.14285714285717,63234.0,17.571428571428573,11.0
2021-02-21,392.2857142857143,63685.857142857145,17.142857142857142,16.285714285714285
2021-02-22,394.42857142857144,64126.857142857145,15.571428571428571,17.714285714285715
2021-02-23,397.0,64552.57142857143,14.571428571428571,17.285714285714285
2021-02-24,397.42857142857144,64970.71428571428,15.0,16.142857142857142
2021-02-25,395.0,65366.71428571428,15.0,16.285714285714285
2021-02-26,399.0,65708.85714285714,14.285714285714286,15.571428571428571
2021-02-27,403.14285714285717,66017.57142857143,13.142857142857142,15.0
2021-02-28,407.14285714285717,66320.14285714286,12.0,8.857142857142858
2021-03-01,415.7142857142857,66624.0,11.714285714285714,8.857142857142858
2021-03-02,402.57142857142856,66928.14285714286,11.857142857142858,8.285714285714286
2021-03-03,423.42857142857144,67235.28571428571,11.142857142857142,9.142857142857142
2021-03-04,423.85714285714283,67553.28571428571,10.857142857142858,8.285714285714286
2021-03-05,430.0,67910.42857142857,9.857142857142858,9.285714285714286
2021-03-06,436.85714285714283,68282.42857142857,9.714285714285714,10.285714285714286
2021-03-07,456.85714285714283,68650.85714285714,9.857142857142858,13.857142857142858
2021-03-08,473.85714285714283,69024.14285714286,9.571428571428571,14.285714285714286
2021-03-09,496.0,69398.57142857143,10.142857142857142,15.142857142857142
2021-03-10,520.4285714285714,69764.85714285714,9.857142857142858,15.0
2021-03-11,531.8571428571429,70135.0,9.428571428571429,16.142857142857142
2021-03-12,539.5714285714286,70504.14285714286,8.714285714285714,16.428571428571427
2021-03-13,571.4285714285714,70883.14285714286,9.0,17.714285714285715
2021-03-14,581.7142857142857,71264.71428571429,9.428571428571429,15.0
2021-03-15,603.2857142857143,71649.42857142857,10.714285714285714,16.0
